국가,질병명,연도,성별,사망률,국가영문,위도,경도
한국,소화기계통의 질환,2008,남자,28.6,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2008,여자,9.2,korea,37.00000000,127.50000000
한국, 간질환,2008,남자,20.1,korea,37.00000000,127.50000000
한국, 간질환,2008,여자,4.1,korea,37.00000000,127.50000000
한국,사망의 외부요인,2008,남자,78.3,korea,37.00000000,127.50000000
한국,사망의 외부요인,2008,여자,33.2,korea,37.00000000,127.50000000
한국, 운수사고,2008,남자,20.6,korea,37.00000000,127.50000000
한국, 운수사고,2008,여자,6.3,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2008,남자,30.5,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2008,여자,15.7,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2009,남자,14.2,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2009,여자,7.2,korea,37.00000000,127.50000000
한국, 호흡기결핵,2009,남자,7.1,korea,37.00000000,127.50000000
한국, 호흡기결핵,2009,여자,2.3,korea,37.00000000,127.50000000
한국,악성신생물(암),2009,남자,173.6,korea,37.00000000,127.50000000
한국,악성신생물(암),2009,여자,73.8,korea,37.00000000,127.50000000
한국, 위,2009,남자,26.7,korea,37.00000000,127.50000000
한국, 위,2009,여자,9.7,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2009,남자,30.3,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2009,여자,8.0,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2009,남자,44.1,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2009,여자,11.1,korea,37.00000000,127.50000000
한국, 유방,2009,여자,5.7,korea,37.00000000,127.50000000
한국,당뇨병,2009,남자,20.4,korea,37.00000000,127.50000000
한국,당뇨병,2009,여자,12.9,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2009,남자,114.9,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2009,여자,74.7,korea,37.00000000,127.50000000
한국, 고혈압성질환,2009,남자,7.5,korea,37.00000000,127.50000000
한국, 고혈압성질환,2009,여자,8.4,korea,37.00000000,127.50000000
한국, 허혈성심질환,2009,남자,29.5,korea,37.00000000,127.50000000
한국, 허혈성심질환,2009,여자,15.6,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2009,남자,56.1,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2009,여자,35.1,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2009,남자,48.9,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2009,여자,19.0,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2009,남자,26.3,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2009,여자,9.4,korea,37.00000000,127.50000000
한국, 간질환,2009,남자,18.3,korea,37.00000000,127.50000000
한국, 간질환,2009,여자,4.1,korea,37.00000000,127.50000000
한국,사망의 외부요인,2009,남자,81.0,korea,37.00000000,127.50000000
한국,사망의 외부요인,2009,여자,34.9,korea,37.00000000,127.50000000
한국, 운수사고,2009,남자,19.7,korea,37.00000000,127.50000000
한국, 운수사고,2009,여자,6.0,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2009,남자,35.6,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2009,여자,18.5,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2010,남자,15.3,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2010,여자,7.7,korea,37.00000000,127.50000000
한국, 호흡기결핵,2010,남자,7.2,korea,37.00000000,127.50000000
한국, 호흡기결핵,2010,여자,2.3,korea,37.00000000,127.50000000
한국,악성신생물(암),2010,남자,171.8,korea,37.00000000,127.50000000
한국,악성신생물(암),2010,여자,72.8,korea,37.00000000,127.50000000
한국, 위,2010,남자,24.8,korea,37.00000000,127.50000000
한국, 위,2010,여자,9.4,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2010,남자,29.0,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2010,여자,7.7,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2010,남자,44.3,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2010,여자,11.1,korea,37.00000000,127.50000000
한국, 유방,2010,여자,5.4,korea,37.00000000,127.50000000
한국,당뇨병,2010,남자,20.7,korea,37.00000000,127.50000000
한국,당뇨병,2010,여자,13.0,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2010,남자,112.4,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2010,여자,73.7,korea,37.00000000,127.50000000
한국, 고혈압성질환,2010,남자,7.2,korea,37.00000000,127.50000000
한국, 고혈압성질환,2010,여자,8.0,korea,37.00000000,127.50000000
한국, 허혈성심질환,2010,남자,28.6,korea,37.00000000,127.50000000
한국, 허혈성심질환,2010,여자,15.6,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2010,남자,54.3,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2010,여자,34.4,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2010,남자,50.5,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2010,여자,19.6,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2010,남자,25.9,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2010,여자,9.7,korea,37.00000000,127.50000000
한국, 간질환,2010,남자,17.6,korea,37.00000000,127.50000000
한국, 간질환,2010,여자,4.1,korea,37.00000000,127.50000000
한국,사망의 외부요인,2010,남자,80.0,korea,37.00000000,127.50000000
한국,사망의 외부요인,2010,여자,32.5,korea,37.00000000,127.50000000
한국, 운수사고,2010,남자,18.3,korea,37.00000000,127.50000000
한국, 운수사고,2010,여자,5.7,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2010,남자,36.2,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2010,여자,17.2,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2011,남자,14.6,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2011,여자,7.5,korea,37.00000000,127.50000000
한국, 호흡기결핵,2011,남자,6.7,korea,37.00000000,127.50000000
한국, 호흡기결핵,2011,여자,2.3,korea,37.00000000,127.50000000
한국,악성신생물(암),2011,남자,163.3,korea,37.00000000,127.50000000
한국,악성신생물(암),2011,여자,69.8,korea,37.00000000,127.50000000
한국, 위,2011,남자,23.0,korea,37.00000000,127.50000000
한국, 위,2011,여자,8.7,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2011,남자,27.4,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2011,여자,7.1,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2011,남자,42.5,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2011,여자,11.0,korea,37.00000000,127.50000000
한국, 유방,2011,여자,5.7,korea,37.00000000,127.50000000
한국,당뇨병,2011,남자,21.0,korea,37.00000000,127.50000000
한국,당뇨병,2011,여자,12.6,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2011,남자,107.8,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2011,여자,71.5,korea,37.00000000,127.50000000
한국, 고혈압성질환,2011,남자,7.3,korea,37.00000000,127.50000000
한국, 고혈압성질환,2011,여자,7.8,korea,37.00000000,127.50000000
한국, 허혈성심질환,2011,남자,27.6,korea,37.00000000,127.50000000
한국, 허혈성심질환,2011,여자,15.3,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2011,남자,49.4,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2011,여자,31.6,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2011,남자,50.7,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2011,여자,20.3,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2011,남자,25.1,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2011,여자,9.4,korea,37.00000000,127.50000000
한국, 간질환,2011,남자,16.5,korea,37.00000000,127.50000000
한국, 간질환,2011,여자,4.0,korea,37.00000000,127.50000000
한국,사망의 외부요인,2011,남자,78.1,korea,37.00000000,127.50000000
한국,사망의 외부요인,2011,여자,30.6,korea,37.00000000,127.50000000
한국, 운수사고,2011,남자,16.5,korea,37.00000000,127.50000000
한국, 운수사고,2011,여자,5.0,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2011,남자,37.2,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2011,여자,16.2,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2012,남자,14.5,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2012,여자,7.5,korea,37.00000000,127.50000000
한국, 호흡기결핵,2012,남자,6.7,korea,37.00000000,127.50000000
한국, 호흡기결핵,2012,여자,2.2,korea,37.00000000,127.50000000
한국,악성신생물(암),2012,남자,161.3,korea,37.00000000,127.50000000
한국,악성신생물(암),2012,여자,68.2,korea,37.00000000,127.50000000
한국, 위,2012,남자,21.1,korea,37.00000000,127.50000000
한국, 위,2012,여자,8.0,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2012,남자,27.3,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2012,여자,7.1,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2012,남자,42.8,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2012,여자,10.8,korea,37.00000000,127.50000000
한국, 유방,2012,여자,5.5,korea,37.00000000,127.50000000
한국,당뇨병,2012,남자,21.2,korea,37.00000000,127.50000000
한국,당뇨병,2012,여자,13.0,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2012,남자,106.4,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2012,여자,69.7,korea,37.00000000,127.50000000
한국, 고혈압성질환,2012,남자,7.0,korea,37.00000000,127.50000000
한국, 고혈압성질환,2012,여자,7.8,korea,37.00000000,127.50000000
한국, 허혈성심질환,2012,남자,28.6,korea,37.00000000,127.50000000
한국, 허혈성심질환,2012,여자,15.2,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2012,남자,47.4,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2012,여자,30.1,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2012,남자,54.0,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2012,여자,22.0,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2012,남자,24.2,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2012,여자,9.1,korea,37.00000000,127.50000000
한국, 간질환,2012,남자,16.3,korea,37.00000000,127.50000000
한국, 간질환,2012,여자,3.6,korea,37.00000000,127.50000000
한국,사망의 외부요인,2012,남자,72.4,korea,37.00000000,127.50000000
한국,사망의 외부요인,2012,여자,28.8,korea,37.00000000,127.50000000
한국, 운수사고,2012,남자,16.4,korea,37.00000000,127.50000000
한국, 운수사고,2012,여자,5.0,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2012,남자,32.2,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2012,여자,14.2,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2013,남자,12.7,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2013,여자,6.8,korea,37.00000000,127.50000000
한국, 호흡기결핵,2013,남자,5.8,korea,37.00000000,127.50000000
한국, 호흡기결핵,2013,여자,1.8,korea,37.00000000,127.50000000
한국,악성신생물(암),2013,남자,155.7,korea,37.00000000,127.50000000
한국,악성신생물(암),2013,여자,67.9,korea,37.00000000,127.50000000
한국, 위,2013,남자,19.8,korea,37.00000000,127.50000000
한국, 위,2013,여자,7.5,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2013,남자,25.9,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2013,여자,7.1,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2013,남자,41.6,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2013,여자,10.7,korea,37.00000000,127.50000000
한국, 유방,2013,여자,6.1,korea,37.00000000,127.50000000
한국,당뇨병,2013,남자,18.4,korea,37.00000000,127.50000000
한국,당뇨병,2013,여자,11.8,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2013,남자,97.3,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2013,여자,63.3,korea,37.00000000,127.50000000
한국, 고혈압성질환,2013,남자,6.1,korea,37.00000000,127.50000000
한국, 고혈압성질환,2013,여자,6.5,korea,37.00000000,127.50000000
한국, 허혈성심질환,2013,남자,25.0,korea,37.00000000,127.50000000
한국, 허혈성심질환,2013,여자,13.4,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2013,남자,43.4,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2013,여자,28.3,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2013,남자,49.6,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2013,여자,20.4,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2013,남자,23.0,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2013,여자,8.7,korea,37.00000000,127.50000000
한국, 간질환,2013,남자,15.4,korea,37.00000000,127.50000000
한국, 간질환,2013,여자,3.7,korea,37.00000000,127.50000000
한국,사망의 외부요인,2013,남자,70.2,korea,37.00000000,127.50000000
한국,사망의 외부요인,2013,여자,27.4,korea,37.00000000,127.50000000
한국, 운수사고,2013,남자,14.7,korea,37.00000000,127.50000000
한국, 운수사고,2013,여자,4.6,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2013,남자,32.5,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2013,여자,13.5,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2014,남자,12.4,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2014,여자,6.6,korea,37.00000000,127.50000000
한국, 호흡기결핵,2014,남자,5.5,korea,37.00000000,127.50000000
한국, 호흡기결핵,2014,여자,1.8,korea,37.00000000,127.50000000
한국,악성신생물(암),2014,남자,150.9,korea,37.00000000,127.50000000
한국,악성신생물(암),2014,여자,65.9,korea,37.00000000,127.50000000
한국, 위,2014,남자,18.2,korea,37.00000000,127.50000000
한국, 위,2014,여자,7.0,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2014,남자,25.5,korea,37.00000000,127.50000000
한국, 간 및 간내 쓸개관,2014,여자,6.7,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2014,남자,40.6,korea,37.00000000,127.50000000
한국, 기관·기관지 및 폐,2014,여자,10.3,korea,37.00000000,127.50000000
한국, 유방,2014,여자,5.9,korea,37.00000000,127.50000000
한국,당뇨병,2014,남자,17.1,korea,37.00000000,127.50000000
한국,당뇨병,2014,여자,10.7,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2014,남자,93.4,korea,37.00000000,127.50000000
한국,순환기계통의 질환,2014,여자,60.2,korea,37.00000000,127.50000000
한국, 고혈압성질환,2014,남자,5.7,korea,37.00000000,127.50000000
한국, 고혈압성질환,2014,여자,6.6,korea,37.00000000,127.50000000
한국, 허혈성심질환,2014,남자,24.9,korea,37.00000000,127.50000000
한국, 허혈성심질환,2014,여자,13.2,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2014,남자,40.0,korea,37.00000000,127.50000000
한국, 뇌혈관질환,2014,여자,25.5,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2014,남자,50.3,korea,37.00000000,127.50000000
한국,호흡기계통의 질환,2014,여자,20.4,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2014,남자,22.1,korea,37.00000000,127.50000000
한국,소화기계통의 질환,2014,여자,8.7,korea,37.00000000,127.50000000
한국, 간질환,2014,남자,14.4,korea,37.00000000,127.50000000
한국, 간질환,2014,여자,3.8,korea,37.00000000,127.50000000
한국,사망의 외부요인,2014,남자,64.6,korea,37.00000000,127.50000000
한국,사망의 외부요인,2014,여자,25.3,korea,37.00000000,127.50000000
한국, 운수사고,2014,남자,13.6,korea,37.00000000,127.50000000
한국, 운수사고,2014,여자,4.3,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2014,남자,30.9,korea,37.00000000,127.50000000
한국, 고의적 자해(자살),2014,여자,12.6,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2015,남자,12.3,korea,37.00000000,127.50000000
한국,특정감염성 및 기생충성질환,2015,여자,6.8,korea,37.00000000,127.50000000
