"국가별","항목","단위","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"몰디브","경상(GDP 대비%)","","","","7.73655844","8.21364975","8.78440094","6.77857542","7.48356962","8.82753468","8.04819012","8.30568123","11.47104168","10.0928812","8.48759079","7.92251587","8.67304802","8.13609314","7.90784121","8.6903019","10.19969177","9.02997589","9.41152477",
"몰디브","공공(경상보건비 대비%)","","","","33.1465416","32.60015106","29.02598763","31.69123459","30.88129425","33.61713791","36.77692795","47.13237","55.77034378","57.70219421","52.96121979","46.41235352","48.53014374","52.8479805","62.01890182","72.10314178","72.22909546","71.45578003","70.62261963",
"몰디브","1인당 보건지출(US$)","","","","221.92073059","230.17086792","247.301651","235.61952209","294.9519043","321.31842041","387.12332153","462.99023438","758.71099854","669.8102417","600.64434814","577.66296387","630.14251709","645.06054688","672.11962891","785.03161621","946.81115723","885.08428955","973.53692627",
"몰디브","외부보건비(경상보건비 대비%)","","","","0",".10538625",".90627849",".81383491",".47048953","1.96727455","1.28546679","1.32094502","2.84212112","5.26657057","3.34006476","4.04558277","3.57439518",".89240789",".61956942",".03117902",".23309171",".07993631",".92856753",
"몽골","경상(GDP 대비%)","","","","4.87263823","4.31723738","4.43462038","3.51071429","3.57047367","3.7552557","3.74971509","4.07522774","4.55693007","4.45980072","3.73945689","3.58612084","3.85493326","4.06732321","4.19000292","4.23834133","4.42355728","4.00506115","3.78789377",
"몽골","공공(경상보건비 대비%)","","","","74.27997589","69.25334167","68.76264191","67.93166351","63.8924408","60.51927185","66.44078064","70.71640778","70.62197876","69.54905701","65.3796463","59.44941711","60.75428772","55.60426712","56.62594604","56.37314224","59.33837891","61.68830872","58.68032455",
"몽골","1인당 보건지출(US$)","","","","27.00856018","26.48761559","29.65744781","26.50799942","33.172966","37.50867462","50.02914047","66.53733063","97.36168671","76.45706177","98.84479523","134.75062561","167.76242065","177.58248901","174.24235535","166.08277893","161.90859985","146.96208191","155.09367371",
"몽골","외부보건비(경상보건비 대비%)","","","","1.11642504","3.62320399","4.86164093","3.87979674","6.5206399","3.86444283","4.25196505","2.76487422","5.85410833","5.69015694","4.34730053","6.17332363","5.77781391","5.16004086","6.37837029","4.39653158","5.6657548","2.83600163","5.51231813",
"미얀마","경상(GDP 대비%)","","","","1.70140898","1.79581273","2.33216","2.25504756","2.12147737","2.14332175","2.14394999","2.04593039","2.13979745","2.10064125","1.87254584","1.91946495","2.43835998","3.23661304","4.39342737","5.4778142","5.11008072","5.09039927","4.79125547",
"미얀마","공공(경상보건비 대비%)","","","","13.15911674","11.26913166","13.91563702","10.20589352","10.88051987","7.29122162","11.94776058","10.04284286","8.10600185","8.66210079","9.8407793","11.95902157","17.21872711","18.87417793","24.1849556","21.99240685","13.98528099","14.79479027","14.82879353",
"미얀마","1인당 보건지출(US$)","","","","4.33537483","4.48454952","6.86361122","6.37247419","6.79912138","7.41623688","8.21358681","9.61486912","14.25486851","18.11137199","19.6023674","26.56099129","36.11348343","36.53030014","52.62075806","61.70107269","57.93581772","57.859272","59.20605469",
"미얀마","외부보건비(경상보건비 대비%)","","","","1.1850785","2.83329773","3.84969854","6.62721157","10.23478031","10.20618629","13.03621197","7.79324102","9.43522644","9.06939697","9.41455936","10.76209259","6.08105755","8.89437675","9.77963543","7.55755901","9.34164619","9.51738834","8.72343063",
"네팔","경상(GDP 대비%)","","","","3.57357407","4.34851074","4.49261379","4.39844322","4.61542797","4.50666952","4.0425086","4.18959427","4.35452127","4.45059633","4.97475052","5.0784235","5.1700902","5.32473755","5.76784754","6.21927214","6.27839279","5.48825455","5.84083414",
"네팔","공공(경상보건비 대비%)","","","","15.510355","15.32424831","20.12696648","17.12200546","15.98802376","19.06447411","23.90191078","18.46653366","18.62998962","20.41424179","18.12849426","17.89261246","17.51914024","16.34459686","17.2130394","16.63467789","18.57956314","22.33550072","25.04764748",
"네팔","1인당 보건지출(US$)","","","","8.55345249","10.52144337","10.71954441","11.33715725","13.22838974","14.45738506","13.94222355","17.40269661","19.09256172","21.09090996","29.98280716","34.68226624","34.3300705","36.02222443","43.16950226","47.8875351","48.31941986","50.8261261","57.84656143",
"네팔","외부보건비(경상보건비 대비%)","","","","21.5200367","26.80519485","21.63855553","22.67846107","25.4759407","23.7328186","26.37246895","14.27212811","14.82346916","15.75572968","13.85463905","10.72894096","13.46671581","11.90593529","13.72176838","14.37321758","11.70784855","15.27081585","9.08836365",
"오만","경상(GDP 대비%)","","","","3.06354713","3.08315206","3.18044019","3.17294717","2.97564673","2.5871408","2.31092191","2.4257648","2.01222706","2.8300879","2.82071519","2.54776597","2.5522778","2.79134297","3.52693391","4.3044014","4.35877562","3.97352886","4.13171434",
"오만","공공(경상보건비 대비%)","","","","81.75173187","82.02848816","83.46998596","82.8730011","81.91400909","82.34389496","80.68894958","81.14011383","78.83358765","81.29703522","82.71356201","81.82298279","82.43119812","87.24064636","89.76596832","89.41586304","88.85218811","87.15279388","87.65876007",
"오만","1인당 보건지출(US$)","","","","263.51751709","261.31637573","274.37960815","287.66351318","301.33010864","320.21218872","333.23526001","384.20870972","445.4979248","476.11990356","529.08093262","533.03204346","559.01855469","584.1394043","710.04162598","695.19116211","637.19128418","601.21783447","678.23101807",
"오만","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"파키스탄","경상(GDP 대비%)","","","","2.88552141","2.70667195","2.82704639","2.43137884","2.34722686","2.70793581","3.00717139","3.13823009","2.92312145","2.61331248","2.5967586","2.34442639","2.35939932","2.60280204","2.72200847","2.68711925","2.85510206","2.90229368","3.20193386",
"파키스탄","공공(경상보건비 대비%)","","","","35.12149048","35.36533356","37.89252472","25.02472687","27.89025879","21.80953026","16.27366638","21.33459091","19.20985222","21.75723648","22.01626778","26.08548927","28.74642944","26.99662399","25.65797043","27.53954887","28.73687363","31.58506393","35.53565979",
"파키스탄","1인당 보건지출(US$)","","","","15.58189678","13.58520126","15.18973827","14.45083237","15.63451576","19.88389397","24.99266052","28.44916725","25.72966003","24.05052757","25.25600243","27.06708717","27.04106331","29.97559357","34.69661713","35.98087311","38.91104126","42.25715637","42.87313461",
"파키스탄","외부보건비(경상보건비 대비%)","","","",".78049117","1.78634751","4.6217947","6.39907742","2.95850086","4.43329048","3.25003862","3.75172949","5.01969767","3.21875811","4.94379091","4.11892605","4.41332245","5.42214155","5.53557301","3.76134562","1.8322233","1.74240327",".59929776",
"필리핀","경상(GDP 대비%)","","","","3.15481424","2.94705772","2.7333045","3.19143724","3.16792512","3.90041852","3.94585061","3.91954136","4.02792263","4.35353184","4.31276274","4.20609283","4.37465286","4.4638114","4.12741232","4.32136869","4.40684605","4.4460597","4.40060663",
"필리핀","공공(경상보건비 대비%)","","","","44.39830017","40.60162354","37.04242325","36.21556091","35.72317123","33.09892654","32.09132385","31.31670952","30.13813782","30.64958763","31.90242386","26.38143921","26.28685188","26.21487999","27.59074783","31.48732567","31.71128273","31.91047287","32.65325928",
"필리핀","1인당 보건지출(US$)","","","","32.77544785","28.20890999","27.33049011","32.2433815","34.17014694","46.57011795","54.86775589","65.47948456","77.18696594","79.30064392","91.60559845","98.64657593","112.54360962","122.72746277","116.86023712","123.90010071","129.6149292","132.57896423","136.53881836",
"필리핀","외부보건비(경상보건비 대비%)","","","","3.53257608","3.79089236","2.83174682","3.37007642","3.90647697","4.21309376","3.82878137","1.95236897","1.47725832","2.32747269","1.79249752",".95750278","1.02682304","1.7428925","1.41372871","1.38759363","2.31959558","2.59402514",".75921577",
"카타르","경상(GDP 대비%)","","","","2.00865221","2.31433153","2.45663571","3.52963948","3.0744617","2.56908822","2.20338106","1.9733299","1.60012186","2.14952278","1.78923905","1.59996212","1.74822152","2.07620168","2.43456411","3.17197657","3.18802047","2.72160077","2.49480486",
"카타르","공공(경상보건비 대비%)","","","","59.51539993","63.04549408","62.91418076","75.02134705","74.98792267","74.91226959","74.8364563","74.76049805","74.68438721","71.01411438","70.99030304","73.54415894","79.14241791","84.17029572","86.32959747","83.84815216","79.23058319","77.35030365","74.66919708",
"카타르","1인당 보건지출(US$)","","","","602.11584473","659.98406982","742.26904297","1218.35241699","1295.11181641","1321.93945313","1311.67602539","1290.98693848","1283.84924316","1270.24853516","1206.00305176","1318.52197266","1487.32019043","1765.82836914","2041.58947754","1999.58276367","1822.36999512","1667.37255859","1716.26513672",
"카타르","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"사우디아라비아","경상(GDP 대비%)","","","","4.2115941","4.46173573","4.2493763","3.97909737","3.58400607","3.41867018","3.6192224","3.56229401","2.97100711","4.29042768","3.64786124","3.71178317","4.01962948","4.46568823","5.22794724","5.99834013","5.83562613","7.00368643","6.3615365",
"사우디아라비아","공공(경상보건비 대비%)","","","","72.05239105","72.5404892","72.31416321","72.37438202","71.47950745","72.49501038","72.98228455","70.38717651","63.59476471","64.98739624","61.93257523","67.06874084","68.28318024","69.59436035","71.36855316","68.47387695","66.71134186","64.24428558","62.4380188",
"사우디아라비아","1인당 보건지출(US$)","","","","386.25921631","387.48629761","369.50018311","382.3901062","400.87582397","471.1194458","556.06555176","587.97845459","596.52648926","691.32269287","702.67108154","881.39575195","1014.699646","1109.5057373","1278.9765625","1237.33349609","1160.04992676","1456.9395752","1484.59338379",
"사우디아라비아","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"싱가포르","경상(GDP 대비%)","","","","3.34336376","3.16302657","3.358464","3.60699248","3.15019822","3.03367925","2.9347465","2.83749056","3.19488454","3.39853096","3.20265365","3.15792179","3.32783675","3.68562651","3.87155676","4.18069839","4.40151834","4.4177866","4.46444654",
"싱가포르","공공(경상보건비 대비%)","","","","36.332901","27.88504982","31.32804871","37.07473373","32.46379089","32.98620605","33.92041016","33.49145508","37.30626678","34.88009262","35.87981033","37.1176033","39.30094528","41.70170212","45.03730392","47.07733536","47.34394073","48.20436096","50.34536743",
"싱가포르","1인당 보건지출(US$)","","","","797.29034424","696.6171875","757.1998291","852.96881104","867.51263428","908.94598389","990.80169678","1121.3425293","1295.24987793","1328.52478027","1496.77600098","1676.00183105","1828.89758301","2078.59448242","2206.10742188","2302.59960938","2476.17456055","2619.08081055","2823.63818359",
"싱가포르","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"스리랑카","경상(GDP 대비%)","","","","4.24654055","4.19324636","4.17312145","3.76927328","4.17515469","4.00972605","3.97986293","3.95131898","3.98465252","4.1933918","3.86745548","3.71693707","3.40384579","3.82699037","3.60648036","3.88992047","3.86424923","3.80975389","3.75841475",
"스리랑카","공공(경상보건비 대비%)","","","","53.62960815","52.5671463","53.45138168","55.08137894","52.70340347","52.63922119","50.96378326","48.49552155","43.21922684","40.6007843","40.43683624","42.54272461","42.22399521","45.41758728","44.72919846","43.95829391","43.12142181","42.45587158","41.09188461",
"스리랑카","1인당 보건지출(US$)","","","","43.71691132","41.32370377","42.84844971","42.36933517","50.92406845","57.3034668","65.39842987","73.7281723","92.90744781","100.3218689","108.27518463","118.97396851","113.44898224","137.64352417","137.67100525","149.96318054","151.47502136","158.7149353","157.46585083",
"스리랑카","외부보건비(경상보건비 대비%)","","","",".91352248",".71974099",".1976831","1.05942082",".50929457",".84401083","2.4776907","1.10605037",".85778415","1.20684171","1.15996647",".51093251",".38006321",".64544159","1.20733893","1.36929429",".86831564","1.52140117","2.23876667",
"시리아","경상(GDP 대비%)","","","","4.34962416","4.49366331","4.52328491","5.11782169","4.47935343","4.10969782","3.77771473","3.72242856","3.39762759","3.5464704","3.2764473","3.32856846","3.5656538","","","","","","",
"시리아","공공(경상보건비 대비%)","","","","35.53107834","41.41358566","45.3978157","47.92665863","47.69180298","50.34679031","46.96702957","47.33362961","46.14907074","44.86793137","44.79367065","45.19852829","45.28663635","","","","","","",
"시리아","1인당 보건지출(US$)","","","","54.21872711","58.47392654","63.93671417","61.29418945","61.67289352","63.55982208","65.62462616","75.41347504","86.41690063","90.49646759","92.73750305","80.71446228","69.83010864","","","","","","",
