국가별,항목,데이터값,연도,국가영문
아일랜드,본인부담(경상보건비 대비%),10.46707439,2002,Ireland
아일랜드,1인당 보건지출(US$),2200.35742188,2002,Ireland
아일랜드,1인당 보건지출(PPP)(US$),2369.66894531,2002,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2002,Ireland
이탈리아,경상(GDP 대비%),7.86693525,2002,Italy
이탈리아,공공(경상보건비 대비%),74.95858002,2002,Italy
이탈리아,본인부담(경상보건비 대비%),24.12543297,2002,Italy
이탈리아,1인당 보건지출(US$),1762.53759766,2002,Italy
이탈리아,1인당 보건지출(PPP)(US$),2263.52441406,2002,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2002,Italy
라트비아,경상(GDP 대비%),5.77924252,2002,Latvia
라트비아,공공(경상보건비 대비%),49.57962418,2002,Latvia
라트비아,본인부담(경상보건비 대비%),47.58166504,2002,Latvia
라트비아,1인당 보건지출(US$),237.29516602,2002,Latvia
라트비아,1인당 보건지출(PPP)(US$),578.26184082,2002,Latvia
라트비아,외부보건비(경상보건비 대비%),0.0,2002,Latvia
룩셈부르크,경상(GDP 대비%),6.73847198,2002,Luxembourg
룩셈부르크,공공(경상보건비 대비%),83.96315002,2002,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),13.8617382,2002,Luxembourg
룩셈부르크,1인당 보건지출(US$),3600.86743164,2002,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),3979.25366211,2002,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),0.0,2002,Luxembourg
네덜란드,경상(GDP 대비%),8.64913177,2002,Netherlands
네덜란드,공공(경상보건비 대비%),69.97969818,2002,Netherlands
네덜란드,본인부담(경상보건비 대비%),9.81220055,2002,Netherlands
네덜란드,1인당 보건지출(US$),2544.8137207,2002,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),2987.45800781,2002,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.0,2002,Netherlands
노르웨이,경상(GDP 대비%),9.00061893,2002,Norway
노르웨이,공공(경상보건비 대비%),82.8849411,2002,Norway
노르웨이,본인부담(경상보건비 대비%),16.82538414,2002,Norway
노르웨이,1인당 보건지출(US$),3889.95947266,2002,Norway
노르웨이,1인당 보건지출(PPP)(US$),3429.11572266,2002,Norway
노르웨이,외부보건비(경상보건비 대비%),0.0,2002,Norway
포르투갈,경상(GDP 대비%),8.56267643,2002,Portugal
포르투갈,공공(경상보건비 대비%),72.56543732,2002,Portugal
포르투갈,본인부담(경상보건비 대비%),22.57083321,2002,Portugal
포르투갈,1인당 보건지출(US$),1110.3873291,2002,Portugal
포르투갈,1인당 보건지출(PPP)(US$),1747.25976563,2002,Portugal
포르투갈,외부보건비(경상보건비 대비%),0.0229386,2002,Portugal
슬로바키아,경상(GDP 대비%),5.50947618,2002,Slovakia
슬로바키아,공공(경상보건비 대비%),88.24501801,2002,Slovakia
슬로바키아,본인부담(경상보건비 대비%),11.01689148,2002,Slovakia
슬로바키아,1인당 보건지출(US$),254.12765503,2002,Slovakia
슬로바키아,1인당 보건지출(PPP)(US$),733.15466309,2002,Slovakia
슬로바키아,외부보건비(경상보건비 대비%),0.0,2002,Slovakia
슬로베니아,경상(GDP 대비%),8.02119923,2002,Slovenia
슬로베니아,공공(경상보건비 대비%),72.42923737,2002,Slovenia
슬로베니아,본인부담(경상보건비 대비%),12.55521584,2002,Slovenia
슬로베니아,1인당 보건지출(US$),944.87139893,2002,Slovenia
슬로베니아,1인당 보건지출(PPP)(US$),1624.02233887,2002,Slovenia
슬로베니아,외부보건비(경상보건비 대비%),0.0,2002,Slovenia
스페인,경상(GDP 대비%),6.80052805,2002,Spain
스페인,공공(경상보건비 대비%),71.32294464,2002,Spain
스페인,본인부담(경상보건비 대비%),24.59955215,2002,Spain
스페인,1인당 보건지출(US$),1174.5793457,2002,Spain
스페인,1인당 보건지출(PPP)(US$),1673.40270996,2002,Spain
스페인,외부보건비(경상보건비 대비%),0.0,2002,Spain
스웨덴,경상(GDP 대비%),8.20682907,2002,Sweden
스웨덴,공공(경상보건비 대비%),82.60466003,2002,Sweden
스웨덴,본인부담(경상보건비 대비%),16.47666168,2002,Sweden
스웨덴,1인당 보건지출(US$),2458.13012695,2002,Sweden
스웨덴,1인당 보건지출(PPP)(US$),2542.59521484,2002,Sweden
스웨덴,외부보건비(경상보건비 대비%),0.0,2002,Sweden
영국,경상(GDP 대비%),8.02424622,2002,United Kingdom
영국,공공(경상보건비 대비%),77.54473114,2002,United Kingdom
영국,본인부담(경상보건비 대비%),16.64617538,2002,United Kingdom
영국,1인당 보건지출(US$),2417.06103516,2002,United Kingdom
영국,1인당 보건지출(PPP)(US$),2337.69042969,2002,United Kingdom
영국,외부보건비(경상보건비 대비%),0.00778049,2002,United Kingdom
오스트레일리아,경상(GDP 대비%),7.89332151,2002,Australia
오스트레일리아,공공(경상보건비 대비%),71.93769073,2002,Australia
오스트레일리아,본인부담(경상보건비 대비%),19.92001152,2002,Australia
오스트레일리아,1인당 보건지출(US$),1770.46618652,2002,Australia
오스트레일리아,1인당 보건지출(PPP)(US$),2438.21826172,2002,Australia
오스트레일리아,외부보건비(경상보건비 대비%),0.0,2002,Australia
뉴질랜드,경상(GDP 대비%),7.90045929,2002,New Zealand
뉴질랜드,공공(경상보건비 대비%),74.93328094,2002,New Zealand
뉴질랜드,본인부담(경상보건비 대비%),16.05667496,2002,New Zealand
뉴질랜드,1인당 보건지출(US$),1246.31347656,2002,New Zealand
뉴질랜드,1인당 보건지출(PPP)(US$),1834.4708252,2002,New Zealand
뉴질랜드,외부보건비(경상보건비 대비%),0.0,2002,New Zealand
한국,경상(GDP 대비%),4.4238739,2003,South Korea
한국,공공(경상보건비 대비%),56.01356506,2003,South Korea
한국,본인부담(경상보건비 대비%),38.73109055,2003,South Korea
한국,1인당 보건지출(US$),644.14923096,2003,South Korea
한국,1인당 보건지출(PPP)(US$),969.06884766,2003,South Korea
한국,외부보건비(경상보건비 대비%),0.0,2003,South Korea
일본,경상(GDP 대비%),7.61100292,2003,Japan
일본,공공(경상보건비 대비%),79.96380615,2003,Japan
일본,본인부담(경상보건비 대비%),16.88677597,2003,Japan
일본,1인당 보건지출(US$),2642.22705078,2003,Japan
일본,1인당 보건지출(PPP)(US$),2195.60717773,2003,Japan
일본,외부보건비(경상보건비 대비%),0.0,2003,Japan
캐나다,경상(GDP 대비%),9.04279232,2003,Canada
캐나다,공공(경상보건비 대비%),73.13981628,2003,Canada
캐나다,본인부담(경상보건비 대비%),15.2514801,2003,Canada
캐나다,1인당 보건지출(US$),2562.91455078,2003,Canada
캐나다,1인당 보건지출(PPP)(US$),2928.47949219,2003,Canada
캐나다,외부보건비(경상보건비 대비%),0.0,2003,Canada
오스트리아,경상(GDP 대비%),9.5472393,2003,Austria
오스트리아,공공(경상보건비 대비%),73.13826752,2003,Austria
오스트리아,본인부담(경상보건비 대비%),18.88836861,2003,Austria
오스트리아,1인당 보건지출(US$),3091.24023438,2003,Austria
오스트리아,1인당 보건지출(PPP)(US$),3073.54052734,2003,Austria
오스트리아,외부보건비(경상보건비 대비%),0.0,2003,Austria
벨기에,경상(GDP 대비%),9.20770645,2003,Belgium
벨기에,공공(경상보건비 대비%),73.76495361,2003,Belgium
벨기에,본인부담(경상보건비 대비%),21.12423515,2003,Belgium
벨기에,1인당 보건지출(US$),2828.17163086,2003,Belgium
벨기에,1인당 보건지출(PPP)(US$),2850.66943359,2003,Belgium
벨기에,외부보건비(경상보건비 대비%),0.0,2003,Belgium
체코,경상(GDP 대비%),6.55446577,2003,Czech Republic
체코,공공(경상보건비 대비%),87.48166656,2003,Czech Republic
체코,본인부담(경상보건비 대비%),10.36722469,2003,Czech Republic
체코,1인당 보건지출(US$),640.66040039,2003,Czech Republic
체코,1인당 보건지출(PPP)(US$),1273.44470215,2003,Czech Republic
체코,외부보건비(경상보건비 대비%),0.0,2003,Czech Republic
덴마크,경상(GDP 대비%),8.9036293,2003,Denmark
덴마크,공공(경상보건비 대비%),83.90985107,2003,Denmark
덴마크,본인부담(경상보건비 대비%),14.55719471,2003,Denmark
덴마크,1인당 보건지출(US$),3607.04296875,2003,Denmark
덴마크,1인당 보건지출(PPP)(US$),2744.73413086,2003,Denmark
덴마크,외부보건비(경상보건비 대비%),0.0,2003,Denmark
에스토니아,경상(GDP 대비%),4.85959911,2003,Estonia
에스토니아,공공(경상보건비 대비%),76.02256775,2003,Estonia
에스토니아,본인부담(경상보건비 대비%),20.5128212,2003,Estonia
에스토니아,1인당 보건지출(US$),349.05804443,2003,Estonia
에스토니아,1인당 보건지출(PPP)(US$),635.64453125,2003,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.30559474,2003,Estonia
핀란드,경상(GDP 대비%),7.93805122,2003,Finland
핀란드,공공(경상보건비 대비%),77.31451416,2003,Finland
핀란드,본인부담(경상보건비 대비%),20.33722687,2003,Finland
핀란드,1인당 보건지출(US$),2606.77587891,2003,Finland
핀란드,1인당 보건지출(PPP)(US$),2297.39990234,2003,Finland
핀란드,외부보건비(경상보건비 대비%),0.00385928,2003,Finland
프랑스,경상(GDP 대비%),10.08283329,2003,France
프랑스,공공(경상보건비 대비%),72.63542175,2003,France
프랑스,본인부담(경상보건비 대비%),7.37661886,2003,France
프랑스,1인당 보건지출(US$),3006.3059082,2003,France
프랑스,1인당 보건지출(PPP)(US$),2854.96850586,2003,France
프랑스,외부보건비(경상보건비 대비%),0.0,2003,France
독일,경상(GDP 대비%),10.40197659,2003,Germany
독일,공공(경상보건비 대비%),77.41244507,2003,Germany
독일,본인부담(경상보건비 대비%),12.84041977,2003,Germany
독일,1인당 보건지출(US$),3152.78051758,2003,Germany
독일,1인당 보건지출(PPP)(US$),3107.49926758,2003,Germany
독일,외부보건비(경상보건비 대비%),0.0,2003,Germany
그리스,경상(GDP 대비%),8.44915676,2003,Greece
그리스,공공(경상보건비 대비%),59.86405563,2003,Greece
그리스,본인부담(경상보건비 대비%),37.89956284,2003,Greece
그리스,1인당 보건지출(US$),1566.40979004,2003,Greece
그리스,1인당 보건지출(PPP)(US$),2019.09960938,2003,Greece
그리스,외부보건비(경상보건비 대비%),0.0,2003,Greece
헝가리,경상(GDP 대비%),8.11923409,2003,Hungary
헝가리,공공(경상보건비 대비%),69.98188782,2003,Hungary
헝가리,본인부담(경상보건비 대비%),26.39414024,2003,Hungary
헝가리,1인당 보건지출(US$),682.86566162,2003,Hungary
헝가리,1인당 보건지출(PPP)(US$),1254.00598145,2003,Hungary
헝가리,외부보건비(경상보건비 대비%),0.0,2003,Hungary
아이슬란드,경상(GDP 대비%),9.97767162,2003,Iceland
아이슬란드,공공(경상보건비 대비%),81.66592407,2003,Iceland
아이슬란드,본인부담(경상보건비 대비%),16.9775238,2003,Iceland
아이슬란드,1인당 보건지출(US$),3955.02392578,2003,Iceland
아이슬란드,1인당 보건지출(PPP)(US$),3272.38623047,2003,Iceland
아이슬란드,외부보건비(경상보건비 대비%),0.0,2003,Iceland
아일랜드,경상(GDP 대비%),7.00860691,2003,Ireland
아일랜드,공공(경상보건비 대비%),78.76361847,2003,Ireland
아일랜드,본인부담(경상보건비 대비%),13.14827919,2003,Ireland
아일랜드,1인당 보건지출(US$),2910.93212891,2003,Ireland
아일랜드,1인당 보건지출(PPP)(US$),2560.51660156,2003,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2003,Ireland
이탈리아,경상(GDP 대비%),7.83297729,2003,Italy
이탈리아,공공(경상보건비 대비%),75.33364868,2003,Italy
이탈리아,본인부담(경상보건비 대비%),23.71894646,2003,Italy
이탈리아,1인당 보건지출(US$),2163.02539063,2003,Italy
이탈리아,1인당 보건지출(PPP)(US$),2291.76147461,2003,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2003,Italy
라트비아,경상(GDP 대비%),5.49818659,2003,Latvia
라트비아,공공(경상보건비 대비%),49.82992554,2003,Latvia
라트비아,본인부담(경상보건비 대비%),48.56236267,2003,Latvia
라트비아,1인당 보건지출(US$),280.50878906,2003,Latvia
라트비아,1인당 보건지출(PPP)(US$),602.39752197,2003,Latvia
라트비아,외부보건비(경상보건비 대비%),0.0,2003,Latvia
룩셈부르크,경상(GDP 대비%),6.97271538,2003,Luxembourg
룩셈부르크,공공(경상보건비 대비%),83.86483765,2003,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),13.25509262,2003,Luxembourg
룩셈부르크,1인당 보건지출(US$),4607.40283203,2003,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),4217.46582031,2003,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),0.0,2003,Luxembourg
네덜란드,경상(GDP 대비%),9.05657005,2003,Netherlands
네덜란드,공공(경상보건비 대비%),70.16342926,2003,Netherlands
네덜란드,본인부담(경상보건비 대비%),9.60532284,2003,Netherlands
네덜란드,1인당 보건지출(US$),3244.35644531,2003,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),3095.60424805,2003,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.0,2003,Netherlands
노르웨이,경상(GDP 대비%),9.21471977,2003,Norway
노르웨이,공공(경상보건비 대비%),83.16679382,2003,Norway
노르웨이,본인부담(경상보건비 대비%),16.59880066,2003,Norway
노르웨이,1인당 보건지출(US$),4632.56835938,2003,Norway
노르웨이,1인당 보건지출(PPP)(US$),3562.25268555,2003,Norway
노르웨이,외부보건비(경상보건비 대비%),0.0,2003,Norway
포르투갈,경상(GDP 대비%),8.90702629,2003,Portugal
포르투갈,공공(경상보건비 대비%),70.98452759,2003,Portugal
포르투갈,본인부담(경상보건비 대비%),23.23773956,2003,Portugal
포르투갈,1인당 보건지출(US$),1409.02941895,2003,Portugal
포르투갈,1인당 보건지출(PPP)(US$),1857.71166992,2003,Portugal
포르투갈,외부보건비(경상보건비 대비%),0.02075279,2003,Portugal
슬로바키아,경상(GDP 대비%),5.44849873,2003,Slovakia
슬로바키아,공공(경상보건비 대비%),87.06156158,2003,Slovakia
슬로바키아,본인부담(경상보건비 대비%),12.21277809,2003,Slovakia
슬로바키아,1인당 보건지출(US$),344.47335815,2003,Slovakia
슬로바키아,1인당 보건지출(PPP)(US$),771.59796143,2003,Slovakia
슬로바키아,외부보건비(경상보건비 대비%),0.0,2003,Slovakia
슬로베니아,경상(GDP 대비%),8.09883595,2003,Slovenia
슬로베니아,공공(경상보건비 대비%),71.96820068,2003,Slovenia
슬로베니아,본인부담(경상보건비 대비%),12.48665047,2003,Slovenia
슬로베니아,1인당 보건지출(US$),1203.06347656,2003,Slovenia
슬로베니아,1인당 보건지출(PPP)(US$),1708.56311035,2003,Slovenia
슬로베니아,외부보건비(경상보건비 대비%),0.0,2003,Slovenia
스페인,경상(GDP 대비%),7.56392097,2003,Spain
스페인,공공(경상보건비 대비%),71.10636902,2003,Spain
스페인,본인부담(경상보건비 대비%),22.45524597,2003,Spain
스페인,1인당 보건지출(US$),1641.05871582,2003,Spain
스페인,1인당 보건지출(PPP)(US$),1908.64770508,2003,Spain
스페인,외부보건비(경상보건비 대비%),0.0,2003,Spain
스웨덴,경상(GDP 대비%),8.31443501,2003,Sweden
스웨덴,공공(경상보건비 대비%),83.15812683,2003,Sweden
스웨덴,본인부담(경상보건비 대비%),15.85337067,2003,Sweden
스웨덴,1인당 보건지출(US$),3109.14868164,2003,Sweden
스웨덴,1인당 보건지출(PPP)(US$),2647.45068359,2003,Sweden
스웨덴,외부보건비(경상보건비 대비%),0.0,2003,Sweden
영국,경상(GDP 대비%),8.21229839,2003,United Kingdom
영국,공공(경상보건비 대비%),78.63301086,2003,United Kingdom
영국,본인부담(경상보건비 대비%),15.84000778,2003,United Kingdom
영국,1인당 보건지출(US$),2833.67700195,2003,United Kingdom
영국,1인당 보건지출(PPP)(US$),2491.27636719,2003,United Kingdom
영국,외부보건비(경상보건비 대비%),0.00826037,2003,United Kingdom
오스트레일리아,경상(GDP 대비%),7.90449524,2003,Australia
